TIME,PROFIT,SYMBOL,EXCHANGE,MARKET_CAP,Basic earnings per share,Other expenses,Financial expenses,VolumeARG,Financial income,General and administration expenses,Short-term prepaid expenses,Selling expenses,Total Other Current Assets,Profit after tax,Short Term Financial Investments,Short term prepayments to suppliers,Current income tax,Short-term advances from customers,Net operating profit,Cash and cash equivalents,Short-term trade payables,Taxes and other obligations to the State Budget,Gross profit,Other short-term payables,In which: Loan interest expenses,Sales deductions,Short-term accrued expenses,LIABILITIES,Tangible fixed assets Accumulated depreciation
47,1.0198019801980198,VSH,HOSE,2083036584600.0,0.0,10710000.0,4628292049.0,102709.0,32091813836.0,3972148546.0,0.0,0.0,429546364.0,56875382607.0,663281875400.0,354163618163.0,2000000000.0,985354000.0,58770790918.0,607452527487.0,9100235620.0,23922729305.0,35279417677.0,70336500.0,1014052849.0,0.0,2909853532.0,552223273777.0,-1857249266682.0
47,1.0140562248995983,FPT,HOSE,10754493164400.0,2064.0,26951480367.0,176659287707.0,276654.0,222314527371.0,441166014818.0,89970816606.0,224360183425.0,1162164232845.0,539532839703.0,760173086092.0,450114213256.0,127286056957.0,540514819508.0,624350909597.0,2497687102430.0,1468199670137.0,340729057645.0,1244221868176.0,309384767176.0,99415900391.0,0.0,438284559371.0,7800298601222.0,-1147070102878.0
47,1.0106382978723405,HSG,HOSE,928445313200.0,0.0,3699786235.0,87784662483.0,295709.0,3660528222.0,50741151869.0,36418961571.0,86907677849.0,234596418950.0,65838808977.0,0.0,136130793294.0,8423990598.0,44938759664.0,71551187462.0,78774538062.0,617294181913.0,41661692797.0,293324151441.0,59076908770.0,81061507821.0,5241971879.0,16468369343.0,3610292913627.0,-494602370193.0
47,1.0106382978723405,TDC,HOSE,940000000000.0,0.0,12149797.0,5919656583.0,516313.0,9687793690.0,8052042971.0,379613187.0,9577065420.0,16769427803.0,33660757886.0,10832410105.0,177377272828.0,10211779724.0,215042855081.0,39952827686.0,116025295228.0,205959358826.0,12031479527.0,53813798970.0,191226044843.0,5814032683.0,7041862498.0,205627755641.0,1120715560279.0,-42849893442.0
47,1.0,NOT_INVEST,HOSE,2865116422833.4956,820.4787675128184,3417559532.9236846,22225018121.511997,194811.143207016,22436861784.465466,17510576647.770496,5819272799.385053,21264478065.928345,40184010326.81942,60802673118.686195,148455412451.69028,94423635637.41905,10696960063.099726,68953534042.60152,66403105408.76137,218627496689.66238,117892177229.87505,34362737243.27576,105429914623.94493,67101920819.61975,10231738305.217417,4128098411.5542207,61681432856.72385,1205710871333.407,-342904847581.1511
47,0.99009900990099,CSM,HOSE,426711183200.0,0.0,18181819.0,22206017998.0,145876.0,455235124.0,12256261488.0,3064190138.0,17176598441.0,16572802971.0,3258443293.0,0.0,24959755514.0,1086147764.0,3565872677.0,2519332769.0,24138020141.0,51658220620.0,7531450981.0,53702975572.0,11351565672.0,22182131843.0,5392987038.0,15818645412.0,830463297251.0,-456457316881.0
47,0.975609756097561,PET,HOSE,849353376000.0,1073.0,2636877889.0,39546814194.0,186974.0,22358259494.0,78153738805.0,4661705848.0,69902206039.0,132738077141.0,77789328024.0,902000000.0,702240034831.0,25330171073.0,10403234096.0,98855733167.0,1098833223725.0,436888775039.0,74728948211.0,264100232711.0,437819537437.0,36883274898.0,121593214021.0,30726048840.0,2968465802713.0,-142536288226.0
47,0.974025974025974,ANV,HOSE,505160425000.0,0.0,7212359528.0,12107628710.0,207735.0,13365977485.0,8340222377.0,2875309757.0,22222239480.0,29396364136.0,12972396481.0,0.0,43288468917.0,0.0,16166956664.0,12119549475.0,163184154149.0,151534640102.0,4329541615.0,41423662557.0,48057098772.0,11606962089.0,1443079994.0,90015714.0,587469162847.0,-409242813140.0
47,0.9705882352941178,DHA,HOSE,153624372600.0,586.0,0.0,2458621836.0,85122.0,1538654840.0,4265148678.0,0.0,1510089980.0,10354266941.0,7313649624.0,50473109433.0,11657865107.0,2437877042.0,438201821.0,9751526666.0,3491476787.0,5540407380.0,14157259485.0,16446732320.0,4732512625.0,2458387025.0,0.0,1276246126.0,73451863629.0,-33966709597.0
47,0.9494949494949496,IJC,HOSE,2714525797500.0,255.0,93790549.0,6614580220.0,1297994.0,3838444750.0,3720334718.0,354566308.0,14917567908.0,30244592651.0,69816872506.0,0.0,65825931509.0,18928966261.0,24044495857.0,88701690396.0,96681770445.0,79229841922.0,18410706115.0,110115728492.0,78636722907.0,6165307795.0,0.0,152552005054.0,1118843182768.0,-156063454009.0
47,0.9452054794520548,PXM,HOSE,109500000000.0,0.0,1062037050.0,9172916008.0,135180.0,62664229.0,13224127496.0,2651854156.0,103191476.0,32292669095.0,20005507145.0,349500000.0,42668547657.0,6713152319.0,171397911878.0,24201035587.0,4273826629.0,98055092964.0,8119731781.0,46638606338.0,5503893518.0,9172916008.0,0.0,90797990351.0,611275093037.0,-35474260297.0
47,0.9398496240601504,DHG,HOSE,4333558883500.0,1544.0,9142539997.0,1368984114.0,34580.0,13078276838.0,44287064154.0,2658414880.0,103956267121.0,22446401288.0,102037729547.0,0.0,89848426799.0,18681487146.0,675830241.0,125087888150.0,453301077439.0,61718770983.0,25387612101.0,261621926701.0,48484354694.0,418215373.0,6829921903.0,226468831939.0,552151960708.0,-174484227941.0
47,0.9356435643564356,GMD,HOSE,2011107576200.0,24.0,4022438421.0,87554994450.0,59942.0,49125563968.0,51931901100.0,28595879889.0,6963939526.0,232214083340.0,6326329609.0,726524491555.0,156256851804.0,2326116959.0,32242807430.0,12365511969.0,743112370681.0,191993036043.0,40377534166.0,109690783077.0,402153336727.0,41519467813.0,266738418.0,62507086812.0,2893982157660.0,-916037387932.0
47,0.9295774647887324,TSC,HOSE,113783393000.0,2066.0,19132521.0,23804890795.0,73134.0,650907182.0,9352369236.0,55628439.0,20614669542.0,12538019838.0,16814725656.0,0.0,42650875997.0,3555221560.0,428735587.0,19859805733.0,59479464861.0,46030712973.0,4299037276.0,72980828124.0,378655651.0,19743943358.0,12900000.0,5026414229.0,649006257104.0,-40832982899.0
47,0.9108910891089108,DPM,HOSE,11442619260000.0,2151.0,535949336.0,4008496751.0,421334.0,83607459610.0,106737933305.0,2430195214.0,109055940342.0,182869176455.0,819094418744.0,30000000000.0,156658746313.0,91976691707.0,37475646264.0,902514002700.0,4624231988802.0,298822225979.0,95188106240.0,1038708913488.0,79485666626.0,3484497958.0,5520986071.0,92671699901.0,1078739076537.0,-5523748046165.0
47,0.9102040816326532,CII,HOSE,1839484500000.0,1360.0,3783462.0,17362049908.0,125933.0,110473336281.0,2802606433.0,275325520.0,24059310676.0,24865668316.0,119749960225.0,475542970256.0,133744700056.0,1645638392.0,900000.0,112029474425.0,318734364307.0,57646847837.0,1520321906.0,45780105161.0,163493334495.0,42569049489.0,0.0,973655910.0,3599636378699.0,-6313830264.0
47,0.902439024390244,PVT,HOSE,953660000000.0,56.0,12196560147.0,153924503169.0,306107.0,107226619285.0,31763492350.0,19177257845.0,877494210.0,62532475648.0,17227274071.0,56533349801.0,528417943208.0,4124775724.0,21551103848.0,11675042335.0,1417658830116.0,384921660402.0,27355775019.0,91013912779.0,156319006554.0,36977211015.0,0.0,134103645505.0,5342036249163.0,-1916533073429.0
47,0.9014925373134328,KDC,HOSE,3953858437500.0,0.0,4471294571.0,42059578768.0,122629.0,43189145388.0,92419267728.0,30773317225.0,350200980514.0,39595757135.0,222772857643.0,795235787499.0,136625781711.0,48287119366.0,30349990485.0,249902025014.0,465157350459.0,268379748111.0,52649116085.0,691392706637.0,144304314706.0,24582553929.0,10456449237.0,248289781929.0,1619538388444.0,-618176638054.0
47,0.9010416666666666,VNM,HOSE,53398879200000.0,2866.0,13444622130.0,22891996737.0,32749.0,176499198727.0,119586465882.0,75708693070.0,504547655162.0,130940229515.0,1062492897902.0,1215965326492.0,960365329376.0,201418538486.0,116991896985.0,1202475247878.0,1986287919135.0,1142047197658.0,290492377366.0,1673002166932.0,138600973759.0,0.0,116149317871.0,291290050879.0,2796096508289.0,-1728657371398.0
47,0.8846153846153847,DQC,HOSE,361724672400.0,0.0,2028138.0,19343883630.0,94819.0,22945870818.0,8776337320.0,1341414161.0,17431580391.0,30071296434.0,8606833262.0,12308496300.0,70932947023.0,3679597265.0,305454262677.0,11908567007.0,222874714593.0,14495247330.0,959158183.0,34514497530.0,100862578109.0,11457262342.0,3287818790.0,160008618541.0,1114903732703.0,-222063600349.0
47,0.8809523809523809,VCF,HOSE,2790809175000.0,1494.0,11400000.0,333268280.0,14413.0,7977270992.0,8646011328.0,-4122646350.0,53538561738.0,37758643735.0,39698506758.0,0.0,51191107665.0,4665442906.0,633304288.0,38874071756.0,278451841568.0,29680918629.0,27451754553.0,93414642109.0,941993420.0,37708332.0,166618958.0,1871311073.0,95529045286.0,-138340462617.0
47,0.8666666666666667,TLH,HOSE,323735304000.0,224.0,3645389262.0,31408512025.0,155423.0,5084517956.0,5434455687.0,6034124868.0,6733588527.0,20034253503.0,12393166279.0,80369792500.0,28657802825.0,3437507683.0,8315248536.0,12430612430.0,7421634920.0,244022825864.0,19177356840.0,50922650713.0,170710020558.0,16946883965.0,462222216.0,0.0,842904621972.0,-72438526093.0
47,0.8566037735849056,HAG,HOSE,12382935635000.0,627.0,28647580000.0,238489904000.0,308134.0,182175703000.0,43046923000.0,28491164000.0,68500975000.0,351433976000.0,339759094000.0,81783240000.0,1826423816000.0,52746596000.0,2488693908000.0,464275597000.0,3150298210000.0,589348710000.0,625814890000.0,632137696000.0,205309323000.0,226796941000.0,482187000.0,452454490000.0,15550248790000.0,-289215815000.0
47,0.8505747126436782,ITA,HOSE,2975284028999.9995,0.0,1760519.0,64566297972.0,782093.0,38351073688.0,13746036390.0,13962722156.0,17547636.0,32881625930.0,18195191652.0,0.0,732565727998.0,-4567203146.0,138371928465.0,4945484796.0,48366600390.0,182323666264.0,68004586367.0,44924293105.0,794008763124.0,60997203557.0,30119445872.0,172623868076.0,3498024107518.0,-43457825276.0
47,0.8382352941176471,GTT,HOSE,295820400000.0,0.0,2150800463.0,43152990079.0,272803.0,6920519.0,10424989379.0,7882626141.0,10625793898.0,8737631936.0,512393629.0,0.0,33310036084.0,170797876.0,533095607.0,447806642.0,639525720.0,12993288491.0,22023385457.0,64644659479.0,11884344662.0,43152990079.0,175414745.0,32747383039.0,937446789715.0,-76421758775.0
47,0.8366013071895425,TDH,HOSE,576733653000.0,0.0,4851950073.0,14330156059.0,74207.0,1654845293.0,11051781829.0,983704506.0,2143837315.0,13883591200.0,-11940092747.0,15672062171.0,131794622571.0,-1185800963.0,34321525489.0,-11549529739.0,45253930554.0,12767822266.0,29642047710.0,14321400170.0,13287482478.0,12780545024.0,72726943341.0,77481434909.0,928328816218.0,-31535891453.0
47,0.8356223175965665,HPG,HOSE,7307318739000.0,321.0,34864230093.0,319078316929.0,201950.0,52702346106.0,90174171910.0,47594001906.0,52184762254.0,197671189506.0,110823724079.0,0.0,546185813046.0,42122157407.0,80696569326.0,157001483079.0,845930913947.0,597213879795.0,204141754765.0,565736388066.0,401488423407.0,222454570924.0,91618128255.0,146483835781.0,9477790275416.0,-1548817788555.0
47,0.8291139240506329,VIS,HOSE,474000000000.0,386.0,245591657.0,14553566601.0,226545.0,7879540178.0,4357711016.0,0.0,9464880006.0,9262827558.0,11594197135.0,0.0,116538871944.0,3928899045.0,10984778358.0,13041904733.0,164496693776.0,172721618014.0,3946650793.0,33538522178.0,5070580555.0,13272190167.0,9376168120.0,7577834001.0,574163587089.0,-245693647683.0
47,0.8272251308900523,NTL,HOSE,1174650000000.0,331.0,47132463.0,105406460.0,204069.0,22458832592.0,8601701585.0,373765620.0,0.0,102853057964.0,23706164575.0,38114513581.0,109782837514.0,5914628296.0,701948419410.0,30398998581.0,495624430400.0,66635651908.0,49117892547.0,16647274034.0,186371476571.0,105406460.0,0.0,23925339241.0,1110223497463.0,-7987900243.0
47,0.8252427184466019,PXS,HOSE,386435410300.0,0.0,233256462.0,5401078755.0,129576.0,7402959083.0,7521116865.0,1047230985.0,0.0,13751656562.0,15013494833.0,0.0,25189436610.0,5230851911.0,95452200246.0,20288459651.0,284218753563.0,83283311107.0,6014467887.0,25807696188.0,25277041381.0,5056743927.0,0.0,50831811547.0,878282527831.0,-53149678074.0
47,0.8194444444444443,VMD,HOSE,175849833600.00003,0.0,251618198.0,23500596651.0,199331.0,14338342347.0,18929710885.0,14187173764.0,131108173211.0,75411973306.0,9651094705.0,0.0,384230322856.0,1954992608.0,150845580866.0,11879446448.0,56606494755.0,2498388064127.0,4399198974.0,171079584848.0,55603275067.0,9611370713.0,29969143287.0,792151744.0,3523247165170.0,-20882994271.0
47,0.8167330677290836,ASM,HOSE,997378670200.0,579.0,186723822.0,13535580668.0,58114.0,1502953090.0,6313148284.0,1354305553.0,9701567702.0,148634533185.0,23013667040.0,0.0,108176208670.0,6051494833.0,45025580678.0,24098720703.0,73949160734.0,237919602095.0,42904160802.0,52146064267.0,7767850449.0,12326715274.0,4305778252.0,0.0,828052624980.0,-4618498304.0
47,0.8125,MSN,HOSE,65954850432000.0,631.0,12345000000.0,118498000000.0,62040.0,399691000000.0,81109000000.0,172559000000.0,232243000000.0,264200000000.0,547590000000.0,2330413000000.0,250465000000.0,107191000000.0,23367000000.0,591098000000.0,7930101000000.0,297924000000.0,287018000000.0,623257000000.0,4153000000.0,0.0,47269000000.0,526303000000.0,10498544000000.0,-294534000000.0
47,0.8070175438596491,LCG,HOSE,641249498400.0,0.0,5937307654.0,18678165498.0,573645.0,5980577151.0,1660030361.0,3787977724.0,-95038210.0,79716439607.0,21826534612.0,0.0,38340381289.0,4406953158.0,21496806185.0,17663265818.0,45072274932.0,86326763173.0,83836926147.0,31925846316.0,16188424140.0,15405833216.0,0.0,119551028948.0,1092266266650.0,-254759860251.0
47,0.803921568627451,DIG,HOSE,1530000000000.0,0.0,1804536933.0,17082619907.0,124027.0,19493466820.0,15898482051.0,15885067966.0,20992908950.0,124760890526.0,83979499173.0,339900000000.0,74965014283.0,28438327960.0,273407745043.0,49952225747.0,354022278324.0,104812726652.0,154907975735.0,84432769835.0,369653569301.0,13660942052.0,930339798.0,8871486280.0,2437375420379.0,-189016555934.0
47,0.7833333333333333,QCG,HOSE,2187326502000.0,0.0,2375825522.0,30600431794.0,133611.0,2135873180.0,7251168229.0,2901292834.0,679517574.0,17581662249.0,-28228839280.0,18150000000.0,185237181029.0,71873763.0,540092711356.0,-30145687904.0,21847134916.0,132048076605.0,69883156123.0,6249556513.0,36538641302.0,18392989696.0,1919998400.0,337477885707.0,2790331402778.0,-20373979538.0
47,0.7647058823529412,NTB,HOSE,183600000000.0,0.0,668129370.0,4447381033.0,330761.0,6652775.0,2925236030.0,71985930.0,0.0,39535272696.0,-7358857969.0,2215104211.0,97222611940.0,0.0,33673688555.0,-6875480709.0,19162628433.0,55083814183.0,9018184756.0,490483579.0,246951107723.0,4493248333.0,5643209472.0,121004189619.0,1974531124755.0,-17865194264.0
47,0.7272727272727273,PDR,HOSE,2864400000000.0,-55.0,1306884298.0,1862616743.0,54009.0,50238561.0,5348886448.0,290656822.0,3277768989.0,12859808002.0,-7193079988.0,0.0,67708972076.0,-2167672167.0,234807129422.0,-9540682473.0,11834567627.0,7022926904.0,1270046330.0,898351146.0,18733690672.0,1862616743.0,0.0,32013911007.0,3019116091609.0,-3773560304.0
47,0.7272727272727273,VNE,HOSE,273337420400.00003,97.0,913596491.0,18353406797.0,295873.0,5406716855.0,8613452788.0,4200993198.0,603221125.0,65064690527.0,7314424280.0,19477822809.0,200481263540.0,396337492.0,25359723483.0,11012754856.0,98450834727.0,81821171521.0,4383350600.0,33176118711.0,27942366842.0,16766548992.0,40149057.0,138794890664.0,1131267576287.0,-107382327921.0
47,0.6862745098039216,PXL,HOSE,420752101200.0,0.0,422222.0,0.0,637934.0,5592241700.0,3752668143.0,1412800278.0,388064259.0,4877393699.0,1996939667.0,211539888402.0,1240392923.0,542703317.0,0.0,2540065078.0,15086214446.0,45994878.0,6714975896.0,1088555780.0,42387281577.0,0.0,0.0,618117651.0,151547897682.0,-1636034773.0
47,0.6601941747572815,ITC,HOSE,707057178400.0001,-560.0,1577822257.0,33255740646.0,169029.0,21965699290.0,6324753693.0,809092586.0,74232373.0,1207198889.0,-38645167981.0,0.0,207506549748.0,49538972.0,303725679118.0,-36910062661.0,41381705502.0,22728086140.0,88035508965.0,-19221035239.0,61898483343.0,16987892895.0,0.0,6252130747.0,946700768424.0,-22762912003.0
47,0.5974025974025974,BGM,HOSE,129360000000.0,110.0,0.0,111054813.0,190792.0,780804.0,1826129005.0,0.0,0.0,0.0,1850479752.0,0.0,0.0,0.0,0.0,1850479752.0,0.0,0.0,0.0,3786882766.0,0.0,111054813.0,0.0,0.0,0.0,0.0
47,0.5886075949367089,KDH,HOSE,1387240000000.0,179.0,2133540000.0,16160897000.0,109064.0,5131033000.0,5637085000.0,4168610000.0,1622000000.0,55718177000.0,8807540000.0,0.0,42160387000.0,0.0,109435962000.0,11229774000.0,117570543000.0,18036875000.0,90773809000.0,29518723000.0,107475712000.0,16160411000.0,18080978000.0,37358678000.0,1444426430000.0,-4528010000.0
47,0.5648854961832062,CTI,HOSE,393000000000.0,0.0,298800.0,8709879224.0,72113.0,10657003.0,5598484039.0,5565000.0,2119902657.0,14950043858.0,804790183.0,0.0,87773927171.0,130833501.0,43345119243.0,966175084.0,57959984142.0,41922651567.0,11149354834.0,17383784001.0,24039722973.0,8709879224.0,0.0,1816083816.0,425930261322.0,-84901711147.0
47,0.5106382978723404,HQC,HOSE,376000000000.0,0.0,171072931.0,9434272915.0,1457152.0,51525944311.0,20956618863.0,2166982977.0,9758136707.0,38695720979.0,3189465479.0,0.0,414377425444.0,3376070681.0,405137962781.0,29169266472.0,1825256213.0,168805376905.0,96424288899.0,17792350646.0,321258005624.0,11737975961.0,0.0,426921197340.0,2119702312973.0,-11437602546.0
47,0.4961832061068702,KSS,HOSE,316889000000.0,0.0,0.0,7226631943.0,212354.0,3031307.0,3208440946.0,0.0,0.0,5678941604.0,4878355546.0,0.0,58406903576.0,1626118516.0,660156034.0,6504474062.0,15997881518.0,48295370023.0,27953434402.0,16936515644.0,18877769.0,7226631943.0,0.0,0.0,324001384120.0,-41406074303.0
47,0.4444444444444444,KSA,HOSE,166779637200.00003,0.0,575695.0,12017265.0,104055.0,50122710.0,3029715541.0,153618768.0,109065920.0,9348851712.0,895940403.0,0.0,14681707520.0,298646800.0,1571725312.0,1195162898.0,13001448448.0,18017179648.0,26709962752.0,4295838914.0,6419353600.0,12017265.0,0.0,842950016.0,101023186944.0,-2105686016.0
47,0.3898305084745762,PTC,HOSE,112100000000.0,864.0,12362095446.0,2396397755.0,452620.0,2200071117.0,10678413949.0,2401566494.0,296650392.0,28945984953.0,7581212672.0,1330671105.0,5955816779.0,436562266.0,9658927599.0,1252102434.0,5933965085.0,39805086426.0,20469296856.0,12423493413.0,39840232938.0,1739536878.0,3120000.0,13086290604.0,166594104024.0,-59350445126.0
47,0.34375,TNT,HOSE,108800000000.0,10.0,54347700.0,67248714.0,95328.0,180264636.0,1055379481.0,19672947.0,0.0,4737847806.0,105506328.0,334186.0,986960000.0,440722154.0,0.0,864402641.0,9290703001.0,26182528075.0,451793210.0,1806766200.0,27685100000.0,67248714.0,0.0,0.0,55547470824.0,-1972594695.0
46,1.7301587301587302,IJC,HOSE,1727425507500.0,0.0,13301209.0,9845215720.0,289872.0,2872911995.0,3384667136.0,429100680.0,10758680576.0,11514218983.0,28691364277.0,0.0,65603464237.0,6424931687.0,12575683815.0,34912768672.0,185898679200.0,12256345819.0,13973290675.0,56028419916.0,155989453857.0,9845215720.0,0.0,53638259065.0,1040290232950.0,-148979731556.0
46,1.5121951219512195,MKP,HOSE,377610000000.0,0.0,1602154.0,138399843.0,23926.0,2712297412.0,12597458397.0,0.0,10785633584.0,17859079352.0,23615493195.0,9155601100.0,5293703576.0,5903873299.0,1933406767.0,29514103272.0,5570397177.0,44550326201.0,8957299242.0,50323297684.0,13977721888.0,0.0,300817802.0,0.0,118845380979.0,-99174394897.0
46,1.44375,CII,HOSE,1201296000000.0,-831.0,5260908.0,192801439744.0,235791.0,92470403072.0,4768922112.0,139198842.0,23932444672.0,40909415944.0,-7337006659.0,393974154368.0,102063486703.0,0.0,834640000.0,-92428050432.0,413084695963.0,32215261440.0,1311401386.0,36604354560.0,218524939905.0,36719390720.0,0.0,948350230.0,3437066746698.0,-5892102965.0
46,1.368821292775665,PNJ,HOSE,1577958787900.0,904.0,1140892623.0,32363377047.0,85864.0,25096113480.0,19789662259.0,18099785062.0,59478500302.0,45271716159.0,54048143284.0,0.0,69473336154.0,8484924287.0,4941854567.0,54110904525.0,405681853200.0,113335365003.0,17704583545.0,140646330653.0,16184465939.0,28079232639.0,12309755894.0,5972610248.0,1598250626120.0,-78757906630.0
46,1.3481012658227849,DIG,HOSE,1545689510000.0,0.0,1561943706.0,47062015189.0,78970.0,27635397015.0,14613659648.0,13641806384.0,29857578931.0,105635035540.0,21244182612.0,73500000000.0,78022341558.0,7508709442.0,244715683878.0,2192526667.0,333992345194.0,56471934351.0,130646806007.0,52624800615.0,335368534505.0,0.0,78742784.0,5216040989.0,1753239925195.0,-131394274323.0
46,1.269035532994924,MSN,HOSE,50754318496500.0,0.0,8122000000.0,55465000960.0,14357.0,283012988928.0,141499000000.0,14877000000.0,208761995264.0,73942000000.0,435066000000.0,747500000000.0,164824000000.0,104363000000.0,26643000000.0,533423000000.0,7230076000000.0,321154000000.0,154395000000.0,613109989376.0,2838000000.0,0.0,26610999296.0,530488000000.0,7697788000000.0,-269475000000.0
46,1.2288135593220335,KBC,HOSE,3419174041600.0005,-165.0,1251209500.0,80279629616.0,164634.0,37130011041.0,30430375216.0,245952920.0,4353333506.0,81160201296.0,-33230984755.0,78564064800.0,1328829311912.0,11722830148.0,561247774870.0,-14998755464.0,202061819405.0,45880080642.0,362979769423.0,62934571833.0,10000274594.0,66078472734.0,275701104.0,922258549885.0,6161899347566.0,-30766188239.0
46,1.1690140845070425,ASM,HOSE,846381102600.0,0.0,8002300928.0,14988406784.0,50180.0,5450190336.0,4197891840.0,0.0,9453000704.0,93184804411.0,24793413632.0,0.0,93550238503.0,7166453760.0,55312536028.0,28565592064.0,32343397476.0,182103658721.0,44183582427.0,51754700800.0,8510682944.0,0.0,23053799424.0,0.0,730027113957.0,-3895864032.0
46,1.1534090909090908,NTL,HOSE,1084160000000.0,187.0,5303036986.0,37194084342.0,109090.0,29536080729.0,10370661034.0,242529461.0,0.0,86812359790.0,13125949216.0,41947420000.0,91762552584.0,4625233857.0,659197736934.0,22370305159.0,535485313119.0,78230910354.0,33748618517.0,40398969806.0,166756677983.0,577375359.0,0.0,36679183582.0,1058181298725.0,-7221269453.0
46,1.1487603305785126,KSS,HOSE,292699000000.0,0.0,157030.0,2673369600.0,86627.0,7592594.0,5155013632.0,0.0,31909020.0,9229009041.0,16837353050.0,0.0,61357155567.0,5612451016.0,42575334589.0,22449961096.0,18294706030.0,12786835627.0,26341038664.0,30302660608.0,48776894.0,2673369600.0,0.0,3822006816.0,260791149631.0,-35872819463.0
46,1.1475409836065575,GTT,HOSE,265368300000.0,0.0,4768991744.0,47563821056.0,307839.0,3606132.0,12256075776.0,8440874945.0,14318035968.0,9477407124.0,412101088.0,0.0,34293666591.0,137367024.0,535149345.0,-354063648.0,1121556039.0,17586864797.0,22254306037.0,73780264960.0,6130574319.0,47563821056.0,170353648.0,1367956866.0,925034212725.0,-69189779431.0
46,1.132686084142395,KDC,HOSE,3661177075500.0,0.0,2454535780.0,59514309452.0,261598.0,23371097534.0,73510663161.0,29982244000.0,167007101766.0,62466225000.0,18390641591.0,692567051000.0,200128830000.0,6496199811.0,41655743000.0,35101505071.0,156626795000.0,263916624000.0,20226258000.0,311762481916.0,122678392000.0,30990393773.0,6472129539.0,112924823000.0,1365287973000.0,-592278753000.0
46,1.131578947368421,VNM,HOSE,42274112700000.0,3064.0,40902631337.0,82395365806.0,35765.0,198208327224.0,113847055056.0,86539518877.0,418830640419.0,133735900332.0,1107202855866.0,3129069564992.0,773869177647.0,207679082421.0,60529422859.0,1284988089538.0,192747971783.0,1189158911786.0,278995281614.0,1701852823595.0,170528208901.0,0.0,117544034709.0,284220843489.0,3376246017653.0,-1657504303162.0
46,1.1283783783783785,VIS,HOSE,444000000000.0,1162.0,298273088.0,17088572014.0,171305.0,2867859706.0,5953867714.0,0.0,10610663927.0,21838062121.0,34864017187.0,0.0,19197372094.0,11936159132.0,8468577281.0,47425197033.0,143360520613.0,161501233713.0,20096647808.0,78210440982.0,6692292514.0,16073148651.0,8733711080.0,8629072747.0,670994485200.0,-237098146804.0
46,1.125,VSH,HOSE,1814922964800.0,0.0,26360937.0,26447440922.0,349570.0,34646908035.0,2952071050.0,0.0,0.0,448569396.0,93413053522.0,656396114600.0,219373495421.0,14448661412.0,0.0,107106808772.0,669381149109.0,9044083318.0,26552869197.0,101859412709.0,174787602.0,20158229522.0,0.0,3117897022.0,483387251499.0,-1828499498054.0
46,1.118421052631579,BCI,HOSE,1098458400000.0,0.0,1416975352.0,2642154444.0,69152.0,3462113226.0,12245100352.0,2874000.0,1820498150.0,17800375457.0,15525149099.0,1149895300.0,20457299545.0,3964037216.0,22957133822.0,14123299517.0,70417703807.0,75556676600.0,39242254789.0,27368939237.0,193090507635.0,2506944444.0,0.0,136917219525.0,1955379520048.0,-34794653946.0
46,1.091954022988506,ITA,HOSE,2975284028999.9995,0.0,0.0,67987714785.0,408197.0,32931617748.0,35749117177.0,24346189900.0,11909487599.0,40908402420.0,55475801425.0,0.0,777583081395.0,17659661028.0,46498647175.0,67047159161.0,50663017278.0,289180602950.0,68505089171.0,149761860974.0,432699782909.0,34459181311.0,10160566139.0,30783237780.0,3369440440421.0,-40564588531.0
46,1.0784313725490196,DPM,HOSE,11556020844000.0,2177.0,245660106.0,-2451536037.0,356814.0,170921016015.0,95993863668.0,12307965917.0,88905587691.0,102374667019.0,830478881885.0,60000000000.0,206171196987.0,107613095484.0,120543943123.0,928917454897.0,4402383738467.0,259813135525.0,109467073185.0,940444354204.0,47210558640.0,6113016113.0,23021410535.0,396404630180.0,1345989625470.0,-5482740411599.0
46,1.0534351145038168,TCM,HOSE,586061066600.0,0.0,0.0,19657979904.0,76021.0,-7989525504.0,24673579008.0,73786176.0,14740797440.0,79619301984.0,54650073088.0,500000000.0,38825810672.0,8878954496.0,73358173970.0,61158445056.0,77385942336.0,175323598736.0,5465563693.0,128220323840.0,36785975988.0,16359785472.0,462431040.0,2095214153.0,1277845960137.0,-644091185700.0
46,1.0516129032258066,TDH,HOSE,587062500000.0,347.0,102574192.0,25121232146.0,98726.0,11155293380.0,32681257060.0,781824845.0,5413973454.0,12499343825.0,13224737173.0,4622062171.0,122867915759.0,3413541491.0,30524661541.0,14100572182.0,48352492940.0,17026395244.0,39204786098.0,47813966543.0,15854433833.0,10712001407.0,12047011123.0,76728521500.0,857099168409.0,-33920449286.0
46,1.0459770114942528,PGD,HOSE,1492919999999.9998,0.0,0.0,0.0,35681.0,6637829767.0,9412940189.0,4194513852.0,33414236303.0,4755001996.0,70781845569.0,0.0,195920226161.0,23670035082.0,52826145.0,94595179089.0,483698148475.0,319368318154.0,65335577809.0,130784525814.0,12507717660.0,0.0,0.0,256847639.0,415468603875.0,-42916452352.0
46,1.041860465116279,VMD,HOSE,175035714000.0,0.0,31332086.0,24181938775.0,157085.0,17001256344.0,16581941160.0,4219419091.0,148266498937.0,47479882913.0,7603557799.0,0.0,256718349052.0,1429289013.0,150519848251.0,9010664139.0,100245212384.0,2367538056798.0,6216165107.0,181039786667.0,30326613899.0,10079494800.0,29884247620.0,539022015.0,3373600916630.0,-19547396340.0
